timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_buah,jarak_cm
2026-08-29T14:38:23.808,BOSOK_014,110,7.464889,13.988769,65.049561,0.0,18.81106,14.623158,26.264994,22.098696,21.961536,11.779534,28.369324,18.767967,35.995316,41.429352,66.176079,52.142708,19.56798,14.404248,anomali,8.5,f,3
2026-08-29T14:39:01.786,BOSOK_014,111,7.464889,14.921353,66.935059,0.0,18.81106,13.926817,11.844997,13.058321,20.805666,12.62093,28.369324,14.180243,35.212807,38.047367,47.040829,45.190346,16.510483,14.404248,anomali,8.0,g,3
2026-08-29T14:39:40.960,BOSOK_014,112,6.635457,15.853938,65.99231,0.0,20.258064,16.712181,11.329997,12.556078,24.273277,13.041628,25.329754,14.180243,33.647793,37.20187,46.243526,45.190346,15.898984,12.603717,anomali,8.0,h,3
2026-08-29T14:41:05.447,BOSOK_015,113,14.929777,25.179783,53.736595,43.87048,23.152073,17.408522,51.499989,52.735527,28.896757,20.614185,29.382515,30.028748,93.118309,120.060577,141.122482,103.126686,45.250954,30.609028,anomali,6.0,a,3
2026-08-29T14:41:27.254,BOSOK_015,114,15.75921,33.573044,89.560989,0.0,27.493086,20.890226,58.709984,62.278145,34.676109,21.876278,41.540794,33.782341,72.773132,87.086189,163.446945,117.03141,48.308449,31.509293,anomali,6.5,b,3
2026-08-29T14:41:42.853,BOSOK_015,115,14.929777,24.2472,59.393078,0.0,22.42857,18.104862,43.77499,44.699635,27.740889,19.352093,27.356134,26.275154,75.120659,82.013206,116.40612,88.06324,44.027954,30.609028,anomali,6.0,c,3
2026-08-29T14:42:02.757,BOSOK_015,116,17.418074,30.775291,71.648796,0.0,23.875576,21.586567,26.264994,30.134586,24.273277,25.662558,32.422085,24.606892,85.293243,95.541161,121.987236,90.380692,48.919949,48.614338,anomali,6.0,d,3
2026-08-29T14:42:32.123,BOSOK_015,117,15.75921,27.977537,67.877808,0.0,28.216589,18.801203,72.099983,87.89254,40.45546,40.386974,31.408895,40.872463,82.945724,93.850166,153.082016,98.491776,73.991425,51.315136,anomali,6.0,e,3
2026-08-29T14:42:48.271,BOSOK_015,118,18.247505,39.168552,92.389236,0.0,28.216589,22.282907,64.889984,74.331978,32.364368,34.076511,30.395704,28.360485,71.208122,83.704201,109.2304,89.221962,50.754448,44.11301,anomali,6.5,f,3
2026-08-29T14:43:05.440,BOSOK_015,119,15.75921,26.112368,57.507584,0.0,23.152073,16.712181,30.899992,34.152531,23.117407,18.510696,26.342943,20.853298,65.730576,75.249237,92.487053,79.952148,33.632465,29.708761,anomali,6.0,g,3
2026-08-29T14:43:19.730,BOSOK_015,120,28.200691,40.101135,62.221321,0.0,40.516129,19.497543,63.859985,68.807304,27.740889,28.607441,27.356134,32.114079,84.510735,102.305138,161.055038,111.237778,56.869442,42.312481,anomali,6.0,h,3
2026-08-29T14:44:56.207,BOSOK_016,121,14.100346,30.775291,84.84726,0.0,26.769585,20.890226,50.984985,52.735527,32.364368,25.662558,41.540794,33.365276,79.815697,95.541161,128.365646,89.221962,44.639454,33.309826,anomali,6.0,a,3
2026-08-29T14:45:14.790,BOSOK_016,122,21.565233,57.820244,166.866272,0.0,30.387096,23.675589,27.294992,25.112156,24.273277,15.565813,38.501225,29.194616,87.640762,107.37812,114.811516,85.745781,38.52446,34.210091,anomali,6.5,b,3
2026-08-29T14:45:47.707,BOSOK_016,123,15.75921,36.3708,109.358688,0.0,28.940092,24.371929,32.444992,34.152531,30.052628,21.034883,43.567177,30.862881,79.815697,94.695663,114.811516,86.90451,40.970459,33.309826,anomali,6.5,c,3
2026-08-29T14:46:22.532,BOSOK_016,124,19.076937,46.62923,122.557152,0.0,29.663593,26.460953,22.144995,24.10767,28.896757,16.827906,42.553986,28.360485,81.380707,98.077652,113.216911,91.539421,32.409466,28.808496,anomali,6.0,d,3
2026-08-29T14:47:01.767,BOSOK_016,125,35.665581,75.539352,180.064728,0.0,40.516129,34.120701,21.114994,22.098696,30.052628,16.407209,35.461655,27.109287,82.163216,96.386658,106.838493,88.06324,33.020966,37.811153,anomali,6.5,e,3
2026-08-29T14:47:34.889,BOSOK_016,126,34.836147,61.550583,138.583847,0.0,43.410137,28.549974,21.114994,33.650288,34.676109,58.897671,35.461655,27.526352,93.118309,94.695663,105.243889,90.380692,67.264931,91.82708,anomali,6.0,f,3
2026-08-29T14:48:21.987,BOSOK_016,127,21.565233,45.696644,110.30143,0.0,30.387096,27.853634,19.569996,22.600939,31.208498,16.827906,36.474846,27.943419,80.598206,91.313675,105.243889,90.380692,35.466965,33.309826,anomali,6.0,g,3
2026-08-29T14:48:40.144,BOSOK_016,128,15.75921,29.842707,80.133522,0.0,27.493086,22.979248,62.314983,68.305061,35.831982,32.814419,44.580368,37.11887,82.945724,95.541161,129.162949,98.491776,43.416454,35.110355,anomali,6.5,h,3
2026-08-29T14:50:38.699,BOSOK_017,129,9.953185,17.719107,45.251869,0.0,16.640553,13.926817,15.449996,16.574022,19.649796,11.779534,25.329754,15.848506,39.12534,45.656837,55.811153,53.301434,21.402477,18.905577,anomali,8.0,a,3
2026-08-29T14:51:28.196,BOSOK_017,130,8.294321,16.786522,52.79385,0.0,14.470046,13.926817,10.299997,11.551591,13.870444,9.676046,20.263803,11.677847,34.430302,43.120346,51.02734,50.983978,17.121983,14.404248,anomali,7.5,b,3
2026-08-29T14:51:44.544,BOSOK_017,131,13.270913,30.775291,82.961761,43.87048,20.981565,18.104862,23.174994,20.089724,17.338055,11.779534,24.316565,15.014374,48.515423,58.339294,62.986874,61.412521,23.848475,20.706106,anomali,8.0,c,3
2026-08-29T14:52:01.819,BOSOK_017,132,10.782617,27.044952,70.706047,0.0,19.534561,16.712181,13.389997,15.569536,18.493925,11.779534,23.303373,15.848506,48.515423,55.802803,63.784176,61.412521,24.459974,20.706106,anomali,8.0,d,3
2026-08-29T14:52:27.243,BOSOK_017,133,9.953185,18.651691,51.851101,37.472702,15.91705,14.623158,10.814998,14.062807,15.026314,11.779534,21.276993,13.34611,42.255367,50.72982,57.405758,55.618889,21.402477,19.805841,anomali,7.5,e,3
2026-08-29T14:52:46.041,BOSOK_017,134,8.294321,15.853938,49.965607,0.0,14.470046,13.230476,11.844997,14.062807,13.870444,10.938139,19.250612,12.094913,35.995316,43.120346,51.02734,49.825253,19.56798,18.00531,anomali,8.0,f,3
2026-08-29T14:53:03.804,BOSOK_017,135,10.782617,18.651691,54.679344,0.0,19.534561,18.104862,23.689995,29.632343,20.805666,15.145116,19.250612,17.516769,49.297932,55.802803,62.986874,61.412521,24.459974,21.606373,anomali,8.0,g,3
2026-08-29T14:53:16.346,BOSOK_017,136,9.123753,17.719107,67.877808,0.0,18.087557,14.623158,15.964996,19.587481,25.429148,14.30372,33.435276,22.104496,50.080437,54.957306,68.567986,63.729973,23.848475,18.905577,anomali,8.0,h,3
2026-08-29T14:54:09.831,BOSOK_018,137,496.829803,456.966461,143.297592,628.810181,515.133606,29.246317,12.359997,290.798767,339.825867,440.049744,39.514416,17.099705,696.431091,75.249237,75.743706,57.93634,397.474579,627.485046,anomali,10.0,a,3
2026-08-29T14:54:54.733,BOSOK_018,138,9.123753,17.719107,55.622089,63.063816,13.023041,8.356091,6.179998,8.538133,9.246963,10.096744,18.237423,9.592517,29.73526,35.510876,40.662411,41.714165,17.121983,16.204779,anomali,10.0,b,3
2026-08-29T14:55:10.886,BOSOK_018,139,10.782617,20.516861,65.08849561,0.0,15.193548,11.141454,6.694998,9.040376,9.246963,10.517442,15.197852,11.677847,36.777821,46.502335,51.02734,52.142708,19.56798,18.00531,anomali,10.0,c,3
2026-08-29T14:55:29.971,BOSOK_018,140,45.618763,56.887661,119.728905,0.0,68.732719,59.188972,7.724998,10.547105,15.026314,12.200233,18.237423,10.009583,36.777821,38.892864,41.459713,41.714165,19.56798,18.00531,anomali,10.0,d,3
2026-08-29T14:55:43.172,BOSOK_018,141,53.913086,63.415752,112.186928,0.0,102.73732,63.36702,120.509972,270.206787,230.018188,273.874176,50.659508,292.780304,333.3479,246.039627,263.109711,64.888702,388.302094,397.01709,anomali,10.0,e,3
2026-08-29T14:55:55.712,BOSOK_018,142,9.123753,16.786522,58.450333,0.0,14.470046,9.052431,7.724998,10.044862,12.714574,11.779534,18.237423,10.426649,32.865288,35.510876,43.85162,41.714165,17.733482,16.204779,anomali,10.0,f,3
2026-08-29T14:56:11.230,BOSOK_018,143,9.953185,18.651691,59.393078,0.0,14.470046,9.748772,6.694998,9.040376,9.246963,10.938139,12.158282,9.592517,29.73526,36.356373,41.459713,44.03162,17.121983,16.204779,anomali,10.0,g,3
2026-08-29T14:56:25.229,BOSOK_018,144,9.953185,21.449446,53.736595,0.0,16.640553,11.837794,7.724998,10.547105,12.714574,12.200233,12.158282,9.175451,30.517767,33.819881,41.459713,37.079258,17.121983,16.204779,anomali,10.0,h,3
2026-08-29T14:57:23.029,BOSOK_019,145,20.735802,31.707876,73.534286,0.0,39.792625,20.890226,68.49498,110.995728,56.637646,111.064178,38.501225,113.024872,94.683327,91.313675,106.838493,68.364883,143.702347,150.344345,anomali,8.0,a,3
2026-08-29T14:57:45.509,BOSOK_019,146,14.929777,27.977537,76.38862534,0.0,20.258064,15.319499,10.299997,14.56505,15.026314,16.407209,34.448463,16.682638,46.950409,51.575317,57.405758,57.93634,25.682974,28.808496,anomali,8.0,b,3
2026-08-29T14:57:59.900,BOSOK_019,147,19.076937,26.112368,69.763298,0.0,27.493086,22.282907,27.294992,26.116642,30.052628,25.241859,46.606747,23.772758,49.297932,56.6483,73.351799,69.523605,28.740471,28.808496,anomali,8.0,c,3
2026-08-29T14:58:17.299,BOSOK_019,148,13.270913,25.179783,60.335827,0.0,20.258064,16.712181,13.904997,18.080751,24.273277,20.193487,27.356134,20.853298,47.732918,55.802803,63.784176,61.412521,26.905972,26.1077,anomali,8.0,d,3
2026-08-29T14:58:30.705,BOSOK_019,149,14.929777,27.044952,66.935059,0.0,24.599077,16.712181,27.809994,56.753471,41.611332,57.635578,26.342943,52.550308,72.773132,64.257774,78.135612,63.729973,77.04892,77.422836,anomali,8.0,e,3
2026-08-29T14:58:41.442,BOSOK_019,150,13.270913,27.044952,72.591545,0.0,20.981565,17.408522,14.934997,20.591967,20.805666,19.352093,21.276993,17.933836,47.732918,60.030289,68.567986,66.047432,28.128971,25.207434,anomali,8.0,f,3
2026-08-29T14:58:57.151,BOSOK_019,151,16.588642,35.438213,97.102974,0.0,23.875576,20.193886,11.844997,15.067293,21.961536,16.407209,26.342943,18.767967,57.122997,71.021751,77.33831,78.793427,27.517471,26.1077,anomali,8.0,g,3
2026-08-29T14:59:07.320,BOSOK_019,152,14.929777,28.910122,82.961761,0.0,23.152073,16.712181,12.359997,17.578508,21.961536,18.931395,31.408895,19.6021,45.385395,58.339294,68.567986,70.682335,27.517471,26.1077,anomali,8.0,h,3
2026-08-29T15:00:15.638,BOSOK_020,153,22.394667,43.831474,102.759453,0.0,26.769585,20.193886,33.474991,37.668232,28.896757,17.669302,36.474846,24.606892,67.295586,82.013206,100.460075,86.90451,34.855465,33.309826,anomali,6.0,a,3
2026-08-29T15:00:34.919,BOSOK_020,154,18.247505,34.50563,83.9880451,0.0,26.046082,20.890226,57.679985,69.81179,35.831982,31.552324,35.461655,24.189825,67.295586,82.013206,99.662773,86.90451,37.91296,32.409557,anomali,6.0,b,3
2026-08-29T15:00:48.968,BOSOK_020,155,25.712395,46.62923,104.644951,0.0,28.940092,22.979248,32.959991,39.174961,30.052628,19.772791,37.488037,23.772758,72.773132,87.931686,99.662773,89.221962,35.466965,36.910885,anomali,6.0,c,3
2026-08-29T15:01:06.292,BOSOK_020,156,25.712395,52.224735,117.843414,43.87048,27.493086,22.282907,28.324993,33.148045,26.585018,16.827906,35.461655,21.270363,68.860603,83.704201,92.487053,83.428329,33.020966,32.409557,anomali,6.0,d,3
2026-08-29T15:01:51.148,BOSOK_020,157,22.394667,41.966305,93.331985,0.0,26.046082,22.282907,23.174994,27.623371,28.896757,15.986511,37.488037,24.189825,74.33815,89.622681,99.662773,90.380692,35.466965,33.309826,anomali,6.0,e,3
2026-08-29T15:02:07.538,BOSOK_020,158,24.05353,43.831474,98.988464,0.0,27.493086,22.979248,27.809994,32.645802,26.585018,17.669302,35.461655,22.104496,68.860603,83.704201,92.487053,85.745781,33.020966,30.609028,anomali,6.0,f,3
2026-08-29T15:02:16.969,BOSOK_020,159,29.859554,55.022491,111.244179,0.0,28.940092,23.675589,19.054995,24.609913,28.896757,15.565813,37.488037,22.938627,73.555641,88.777184,94.081657,89.221962,34.243965,33.309826,anomali,6.0,g,3
2026-08-29T15:02:28.768,BOSOK_020,160,24.05353,45.696644,93.331985,0.0,24.599077,20.890226,15.964996,19.587481,24.273277,13.462325,36.474846,22.104496,67.295586,76.940231,86.108635,79.952148,29.963469,27.007965,anomali,6.0,h,3
2026-08-29T15:04:12.693,BOSOK_021,161,12.441481,29.842707,83.90451,0.0,24.599077,15.319499,21.629995,23.605425,16.182184,19.352093,19.250612,30.445814,43.820381,51.575317,69.365288,56.777615,43.416454,27.007965,anomali,8.5,a,3
2026-08-29T15:04:37.632,BOSOK_021,162,16.588642,60.617996,204.576157,0.0,37.62212,55.707268,11.329997,14.062807,17.338055,15.986511,31.408895,15.43144,53.210464,65.103271,62.986874,64.888702,24.459974,26.1077,anomali,8.5,b,3
2026-08-29T15:05:06.408,BOSOK_021,163,29.030123,60.617996,137.641098,0.0,28.216589,22.979248,12.359997,15.067293,18.493925,11.358837,35.461655,17.099705,75.90316,77.785728,76.541008,71.841064,31.186468,41.412212,anomali,8.5,c,3
2026-08-29T15:06:02.634,BOSOK_021,164,15.75921,31.707876,86.73275,0.0,19.534561,16.712181,10.814998,12.556078,16.182184,9.676046,26.342943,13.763176,51.645451,56.6483,57.405758,57.93634,21.402477,27.007965,anomali,8.5,d,3
2026-08-29T15:06:27.520,BOSOK_021,165,21.565233,33.573044,73.534286,0.0,22.42857,16.712181,15.449996,18.080751,18.493925,11.358837,27.356134,15.848506,57.122997,55.802803,64.581474,61.412521,23.848475,31.509293,anomali,8.5,e,3
2026-08-29T15:06:54.649,BOSOK_021,166,24.882961,42.898891,93.331985,0.0,26.046082,18.801203,13.904997,16.574022,18.493925,10.938139,26.342943,15.848506,62.600548,61.721283,65.378777,63.729973,25.682974,36.01062,anomali,9.0,f,3
2026-08-29T15:07:42.533,BOSOK_021,167,30.688986,52.224735,114.072426,0.0,31.834101,24.371929,11.844997,14.56505,17.338055,12.62093,21.276993,15.014374,75.120659,66.794266,69.365288,64.888702,34.855465,55.816463,anomali,8.5,g,3
2026-08-29T15:07:56.875,BOSOK_021,168,19.076937,38.23597,96.160225,0.0,20.981565,17.408522,10.299997,12.053835,16.182184,9.676046,26.342943,13.763176,53.99297,56.6483,57.405758,57.93634,23.848475,30.609028,anomali,8.5,h,3
2026-08-29T15:47:05.206,AMAN_001,169,22.394667,55.022491,65.99231,0.0,26.046082,22.282907,14.934997,20.591967,20.805666,13.462325,30.395704,18.350903,61.818039,64.257774,72.554497,67.206154,31.797968,31.509293,normal,6.0,a,3
2026-08-29T15:47:29.833,AMAN_001,170,49.765923,83.93261,72.591545,0.0,34.728111,28.549974,15.449996,20.089724,24.273277,14.30372,34.448463,19.6021,80.598206,79.476723,82.122124,75.317245,34.855465,36.910885,normal,6.5,b,3
2026-08-29T15:47:42.939,AMAN_001,171,69.672295,101.651718,82.961761,0.0,39.069122,29.942657,16.994995,23.103182,25.429148,15.986511,36.474846,21.687429,81.380707,84.549698,90.095146,84.587059,37.91296,39.611683,normal,6.5,c,3
2026-08-29T15:48:05.845,AMAN_001,172,34.836147,66.213509,64.106819,0.0,29.663593,24.371929,16.479996,22.600939,24.273277,15.145116,25.329754,19.185034,70.425613,71.867249,78.135612,71.841064,33.020966,34.210091,normal,6.0,d,3
2026-08-29T15:48:21.091,AMAN_001,173,24.882961,62.483166,67.877808,43.87048,27.493086,24.371929,14.934997,19.085238,21.961536,13.462325,30.395704,18.350903,66.513077,70.176254,76.541008,71.841064,32.409466,31.509293,normal,6.0,e,3
2026-08-29T15:48:33.441,AMAN_001,174,27.371258,64.348335,64.106819,0.0,28.940092,25.068272,14.934997,19.587481,21.961536,13.883022,25.329754,18.767967,65.730576,68.48526,74.149101,70.682335,31.186468,30.609028,normal,6.0,f,3
2026-08-29T15:48:47.485,AMAN_001,175,30.688986,68.078674,64.106819,0.0,28.216589,24.371929,14.934997,19.085238,23.117407,14.30372,24.316565,19.185034,68.860603,69.330757,76.541008,72.999786,33.020966,34.210091,normal,6.5,g,3
2026-08-29T15:49:03.453,AMAN_001,176,25.712395,58.752831,64.106819,0.0,27.493086,23.675589,15.449996,20.591967,20.805666,14.30372,29.382515,18.767967,64.948067,65.948769,72.554497,67.206154,31.797968,32.409557,normal,6.0,h,3
2026-08-29T15:50:22.175,AMAN_002,177,28.200691,49.426983,56.564838,0.0,25.32258,20.193886,17.509996,26.116642,21.961536,26.92465,22.290184,20.436232,65.730576,69.330757,80.527519,76.475967,36.078465,36.910885,normal,7.5,a,3
2026-08-29T15:50:39.327,AMAN_002,178,32.347851,50.359566,71.648796,0.0,26.046082,20.890226,14.934997,20.089724,20.805666,13.462325,21.276993,18.350903,61.035534,62.56678,73.351799,68.364883,32.409466,33.309826,normal,7.5,b,3
2026-08-29T15:50:55.469,AMAN_002,179,63.036839,88.595535,76.362534,0.0,34.004608,25.764612,18.024996,24.609913,24.273277,15.986511,31.408895,20.853298,68.078094,68.48526,77.33831,71.841064,36.078465,36.910885,normal,8.0,c,3
2026-08-29T15:51:11.026,AMAN_002,180,74.648888,62.483166,59.393078,0.0,32.557602,23.675589,11.329997,15.067293,18.493925,17.669302,28.369324,16.682638,67.295586,66.794266,70.16259,67.206154,30.574968,37.811153,normal,7.5,d,3
2026-08-29T15:51:28.821,AMAN_002,181,46.448196,79.269691,79.190773,45.698418,34.728111,28.549974,13.389997,17.578508,25.429148,15.565813,33.435276,18.350903,74.33815,74.40374,80.527519,74.158516,32.409466,36.910885,normal,8.0,e,3
2026-08-29T15:51:44.709,AMAN_002,182,102.849579,115.640488,97.102974,57.580006,42.686634,27.853634,15.449996,21.596453,28.896757,16.407209,38.501225,21.687429,73.555641,75.249237,82.122124,77.634697,33.632465,34.210091,normal,7.5,f,3
2026-08-29T15:52:03.967,AMAN_002,183,69.672295,98.853966,79.190773,0.0,37.62212,28.549974,18.539995,26.618885,30.052628,18.09,29.382515,22.104496,79.815697,78.631226,79.730217,72.999786,34.855465,38.711418,normal,8.0,g,3
2026-08-29T15:52:17.201,AMAN_002,184,34.006714,50.359566,56.564838,41.128574,26.046082,20.193886,15.449996,23.103182,23.117407,62.263252,27.356134,18.350903,60.253025,62.56678,70.959892,64.888702,33.020966,37.811153,normal,7.5,h,3
2026-08-29T15:53:06.948,AMAN_003,185,29.030123,51.292152,49.88965607,0.0,23.152073,18.801203,13.904997,31.139072,18.493925,26.503952,19.250612,15.43144,61.035534,66.794266,74.149101,68.364883,33.020966,36.01062,normal,7.5,a,3
2026-08-29T15:53:22.797,AMAN_003,186,40.64217,64.348335,62.221321,0.0,25.32258,19.497543,12.874997,18.582994,20.805666,13.883022,27.356134,14.597308,62.600548,67.639763,70.959892,66.047432,29.963469,37.811153,normal,7.5,b,3
2026-08-29T15:53:36.878,AMAN_003,187,111.143898,66.213509,57.507584,0.0,38.345619,22.282907,19.054995,146.15274,72.819832,423.221832,29.382515,22.938627,139.286209,82.858704,98.068169,81.110878,93.559402,467.237793,normal,7.0,c,3
2026-08-29T15:53:55.757,AMAN_003,188,77.137184,92.325874,71.648796,0.0,37.62212,29.942657,13.389997,22.098696,25.429148,30.71093,34.448463,16.682638,94.683327,95.541161,86.905937,78.793427,39.747459,55.816463,normal,8.0,d,3
2026-08-29T15:54:11.396,AMAN_003,189,54.742516,90.460701,75.419785,38.386669,31.110598,22.979248,12.874997,19.085238,20.805666,13.041628,28.369324,15.014374,64.165558,69.330757,72.554497,68.364883,31.186468,34.210091,normal,8.0,e,3
2026-08-29T15:54:24.857,AMAN_003,190,41.471603,56.887661,62.221321,0.0,28.216589,20.193886,18.024996,30.134586,26.585018,26.92465,29.382515,19.185034,63.383053,68.48526,82.122124,75.317245,36.078465,37.811153,normal,7.5,f,3
2026-08-29T15:54:43.173,AMAN_003,191,466.140839,172.528152,78.248024,0.0,82.479263,29.246317,19.054995,33.148045,31.208498,120.740227,34.448463,24.189825,98.595863,83.704201,95.676262,82.2696,52.588947,189.055756,normal,7.0,g,3
2026-08-29T15:54:59.089,AMAN_003,192,47.27763,30.775291,49.965607,0.0,23.875576,16.015841,18.024996,33.148045,24.273277,46.276741,18.237423,18.350903,57.905506,60.875786,82.122124,70.682335,39.13596,88.226021,normal,7.5,h,3
2026-08-29T15:55:48.285,AMAN_004,193,72.160591,110.977562,73.534286,0.0,39.069122,26.460953,20.599995,50.224312,33.520241,47.118137,28.369324,21.270363,90.77079,92.159172,95.676262,82.2696,40.970459,51.315136,normal,7.5,a,3
2026-08-29T15:56:03.368,AMAN_004,194,38.153873,60.617996,65.88049561,0.0,28.216589,23.675589,16.479996,26.618885,24.273277,21.034883,29.382515,18.350903,73.555641,73.558243,81.324821,72.999786,35.466965,45.91354,normal,7.5,b,3
2026-08-29T15:56:39.399,AMAN_004,195,80.45491,74.606766,68.820549,0.0,37.62212,23.675589,22.659994,123.049561,55.481777,357.172302,26.342943,25.858089,101.725883,80.32222,98.068169,81.110878,78.271919,359.205933,normal,7.0,c,3
2026-08-29T15:57:02.195,AMAN_004,196,47.27763,86.73037,74.477036,0.0,34.004608,27.157293,17.509996,36.161503,28.896757,29.448835,27.356134,20.019165,84.510735,84.549698,88.500542,78.793427,37.30146,42.312481,normal,7.5,d,3
2026-08-29T15:57:18.190,AMAN_004,197,84.602074,121.235992,88.618248,0.0,40.516129,27.853634,18.024996,28.627857,30.052628,19.352093,35.461655,20.019165,83.728233,84.549698,87.703239,77.634697,35.466965,39.611683,normal,7.5,e,3
2026-08-29T15:58:09.896,AMAN_004,198,353.338074,126.831505,81.076271,0.0,67.285713,29.246317,19.569996,35.65926,36.98785,132.51976,39.514416,27.109287,147.893784,101.459641,114.014214,97.333054,59.315437,240.370895,normal,7.5,f,3
2026-08-29T15:58:35.721,AMAN_004,199,60.548542,88.595535,67.877808,0.0,34.004608,21.586567,20.084995,47.21085,39.299591,45.014648,26.342943,20.436232,82.163216,84.549698,96.473564,81.110878,39.13596,47.714073,normal,7.0,g,3
2026-08-29T15:58:52.789,AMAN_004,200,29.030123,69.94384,65.049561,0.0,29.663593,23.675589,20.599995,40.68169,33.520241,34.917904,31.408895,20.019165,70.425613,72.712746,87.703239,75.317245,36.078465,41.412212,normal,7.5,h,3
2026-08-29T15:59:40.660,AMAN_005,201,34.006714,65.280922,61.278576,0.0,28.940092,22.282907,18.024996,29.1301,24.273277,20.193487,28.369324,18.350903,64.948067,66.794266,75.743706,67.206154,32.409466,34.210091,normal,7.0,a,3
2026-08-29T16:00:00.041,AMAN_005,202,40.64217,70.876427,62.221321,0.0,28.940092,22.979248,15.964996,23.103182,24.273277,15.986511,29.382515,17.933836,70.425613,70.176254,75.743706,67.206154,32.409466,38.711418,normal,7.0,b,3
2026-08-29T16:00:16.869,AMAN_005,203,72.990021,107.247231,72.591545,0.0,36.175114,26.460953,15.964996,24.609913,26.585018,16.827906,33.435276,18.350903,82.945724,85.395195,81.324821,74.158516,33.632465,40.511948,normal,7.0,c,3
2026-08-29T16:00:37.601,AMAN_005,204,33.177284,69.94384,65.049561,0.0,29.663593,22.979248,18.539995,36.663746,26.585018,29.028139,30.395704,18.350903,68.860603,70.176254,78.932915,68.364883,33.020966,36.01062,normal,7.0,d,3
2026-08-29T16:01:06.849,AMAN_005,205,21.565233,52.224735,68.820549,0.0,26.769585,20.890226,19.569996,38.170475,26.585018,39.124882,28.369324,19.6021,61.818039,64.257774,79.730217,69.523605,34.243965,33.309826,normal,7.0,e,3
2026-08-29T16:01:22.011,AMAN_005,206,22.394667,35.438213,65.99231,0.0,26.046082,19.497543,22.144995,43.192905,30.052628,45.435349,28.369324,22.104496,58.688011,60.875786,81.324821,70.682335,35.466965,34.210091,normal,7.0,f,3
2026-08-29T16:01:43.952,AMAN_005,207,15.75921,27.977537,79.190773,0.0,26.769585,18.801203,25.749994,58.260201,33.520241,80.353256,30.395704,25.441023,63.383053,65.103271,88.500542,76.475967,41.581959,38.711418,normal,7.0,g,3
2026-08-29T16:03:41.459,AMAN_005,208,14.929777,28.910122,67.877808,45.698418,25.32258,18.801203,26.779993,64.78936,33.520241,87.505112,28.369324,25.858089,61.818039,64.257774,86.108635,74.158516,42.193455,38.711418,normal,7.0,h,3
2026-08-29T16:04:34.432,AMAN_006,209,47.27763,45.696644,55.88622089,0.0,26.046082,19.497543,19.569996,38.170475,27.740889,30.290232,21.276993,18.350903,57.122997,58.339294,74.946404,64.888702,30.574968,33.309826,normal,7.0,a,3
2026-08-29T16:05:02.836,AMAN_006,210,40.64217,63.415752,65.99231,0.0,28.216589,21.586567,16.479996,27.623371,25.429148,84.980927,29.382515,18.350903,61.818039,62.56678,70.959892,62.571247,31.797968,81.924164,normal,7.0,b,3
2026-08-29T16:05:24.037,AMAN_006,211,40.64217,70.876427,66.935059,0.0,30.387096,25.068272,15.964996,24.10767,26.585018,16.827906,31.408895,17.516769,69.643105,68.48526,73.351799,66.047432,30.574968,36.01062,normal,7.0,c,3
2026-08-29T16:05:40.275,AMAN_006,212,54.742516,92.325874,69.763298,0.0,31.834101,22.979248,13.904997,21.09421,24.273277,13.883022,32.422085,17.933836,71.208122,74.40374,74.946404,67.206154,30.574968,34.210091,normal,7.0,d,3
2026-08-29T16:05:54.654,AMAN_006,213,25.712395,55.022491,59.393078,0.0,26.769585,20.890226,17.509996,30.636829,26.585018,23.559069,30.395704,17.516769,65.730576,67.639763,73.351799,64.888702,30.574968,35.110355,normal,7.0,e,3
2026-08-29T16:06:07.394,AMAN_006,214,80.45491,49.426983,54.679344,0.0,27.493086,19.497543,17.509996,33.148045,26.585018,114.429764,27.356134,18.767967,67.295586,60.030289,74.149101,63.729973,34.855465,156.646194,normal,7.0,f,3
2026-08-29T16:06:24.941,AMAN_006,215,34.836147,70.876427,65.8899231,0.0,31.110598,24.371929,16.479996,31.641315,25.429148,27.766045,23.303373,17.933836,69.643105,69.330757,75.743706,67.206154,31.186468,36.01062,normal,7.0,g,3
2026-08-29T16:06:47.540,AMAN_006,216,17.418074,45.696644,58.450333,0.0,23.152073,19.497543,17.509996,27.623371,23.117407,18.09,27.356134,17.933836,53.99297,57.493797,70.16259,63.729973,29.351971,27.908232,normal,7.0,h,3
2026-08-29T16:07:38.235,AMAN_007,217,36.49501,66.213509,80.133522,0.0,33.281105,27.157293,22.144995,34.152531,35.831982,23.979767,58.76503,30.445814,95.465836,106.532623,120.392632,114.713951,49.531448,48.614338,normal,7.5,a,3
2026-08-29T16:07:55.454,AMAN_007,218,25.712395,50.359566,56.564838,0.0,24.599077,20.193886,14.934997,21.596453,21.961536,15.145116,28.369324,17.516769,61.035534,65.948769,71.757195,66.047432,29.963469,31.509293,normal,7.0,b,3
2026-08-29T16:08:40.023,AMAN_007,219,21.565233,49.426983,51.851101,0.0,23.152073,18.801203,16.479996,28.627857,24.273277,20.193487,27.356134,17.099705,57.905506,63.412277,74.946404,64.888702,29.963469,31.509293,normal,7.0,c,3
