timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_buah,jarak_cm,ratio_810_680,ratio_730_680,ratio_860_810,red_edge_slope,ndvi_like
"2026-08-29T15:07:42,533",BOSOK_021,167,30.688986,52.224735,114.072426,0.0,31.834101,24.371929,11.844997,14.56505,17.338055,12.62093,21.276993,15.014374,75.120659,66.794266,69.365288,64.888702,34.855465,55.816463,anomali,8.5,g,3,3.2601061343084834,3.530603393720441,0.9354634647428457,1.07687332,0.5305282387445391
"2026-08-29T15:07:56,875",BOSOK_021,168,19.076937,38.23597,96.160225,0.0,20.981565,17.408522,10.299997,12.053835,16.182184,9.676046,26.342943,13.763176,53.99297,56.6483,57.405758,57.93634,23.848475,30.609028,anomali,8.5,h,3,2.179169434801026,2.0496172164145756,1.009242485877029,0.55300054,0.3709049921974321
2026-08-29T16:50:35.756,BOSOK_022,303,58.889675,98.853966,72.591545,0.0,34.728111,27.157293,14.934997,20.089724,24.273277,14.30372,32.422085,17.516769,76.685669,74.40374,70.959892,62.571247,29.963469,36.910885,anomali,6.0,a,3,2.188627601023314,2.365228681243454,0.8817831653713388,0.88527168,0.3727710031342306
2026-08-29T16:50:51.140,BOSOK_022,304,24.05353,60.617996,65.049561,0.0,25.32258,19.497543,14.419996,21.09421,19.649796,15.986511,20.263803,16.265572,59.47052,60.030289,66.973381,59.095066,28.128971,30.609028,anomali,6.0,b,3,3.3050729889779387,2.934813897068632,0.882366341581838,0.7841343399999999,0.5354319168037432
2026-08-29T16:51:08.793,BOSOK_022,305,20.735802,47.561813,69.763298,0.0,24.599077,19.497543,15.964996,22.600939,20.805666,13.462325,19.250612,15.848506,51.645451,53.266312,65.378777,56.777615,26.905972,27.007965,anomali,6.5,c,3,3.39619036725151,2.682793885828728,0.8684409363544783,0.6478967800000001,0.5450607654675651
2026-08-29T16:51:23.753,BOSOK_022,306,19.076937,46.62923,63.16407,0.0,28.216589,19.497543,25.234993,71.820763,39.299591,79.932556,23.303373,22.104496,61.818039,62.56678,88.500542,71.841064,36.078465,35.110355,anomali,6.5,d,3,3.797755115641364,2.6527495600102355,0.8117583718573869,0.77029332,0.5831384631621833
2026-08-29T16:51:40.170,BOSOK_022,307,14.929777,23.314615,63.16407,0.0,23.875576,16.015841,26.264994,58.260201,38.143719,66.47023,21.276993,25.023956,61.035534,60.875786,97.270866,74.158516,39.13596,35.110355,anomali,6.5,e,3,4.571643196177582,2.868615189836651,0.7623917769590149,0.7951708199999998,0.6410395533976236
2026-08-29T16:54:42.086,BOSOK_022,308,16.588642,27.977537,71.648796,0.0,26.046082,18.104862,22.144995,34.654774,25.429148,21.45558,22.290184,23.355694,57.122997,60.030289,79.730217,71.841064,37.30146,35.110355,anomali,6.5,f,3,3.576918935743673,2.562696269040996,0.9010517930671388,0.69665626,0.5630249127304535
2026-08-29T16:55:00.223,BOSOK_022,309,21.565233,45.696644,77.305275,0.0,26.769585,19.497543,22.144995,33.148045,24.273277,20.193487,30.395704,24.189825,62.600548,65.948769,82.919426,78.793427,39.13596,37.811153,anomali,7.0,g,3,2.727997309094302,2.059518917700042,0.9502407493461483,0.6440968800000002,0.46351901431706305
2026-08-29T15:47:05.206,AMAN_001,169,22.394667,55.022491,65.99231,0.0,26.046082,22.282907,14.934997,20.591967,20.805666,13.462325,30.395704,18.350903,61.818039,64.257774,72.554497,67.206154,31.797968,31.509293,normal,6.0,a,3,2.386997620782983,2.0337748604951345,0.9262850342295069,0.6284467,0.4095066206323754
2026-08-29T15:47:29.833,AMAN_001,170,49.765923,83.93261,72.591545,0.0,34.728111,28.549974,15.449996,20.089724,24.273277,14.30372,34.448463,19.6021,80.598206,79.476723,82.122124,75.317245,34.855465,36.910885,normal,6.5,b,3,2.383911879054842,2.33967427235454,0.9171369682137096,0.9229948600000002,0.4089681465730162
2026-08-29T15:47:42.939,AMAN_001,171,69.672295,101.651718,82.961761,0.0,39.069122,29.942657,16.994995,23.103182,25.429148,15.986511,36.474846,21.687429,81.380707,84.549698,90.095146,84.587059,37.91296,39.611683,normal,6.5,c,3,2.4700617323890186,2.2311453950633826,0.9388635610997776,0.89811722,0.42364145652774815
2026-08-29T15:48:05.845,AMAN_001,172,34.836147,66.213509,64.106819,0.0,29.663593,24.371929,16.479996,22.600939,24.273277,15.145116,25.329754,19.185034,70.425613,71.867249,78.135612,71.841064,33.020966,34.210091,normal,6.0,d,3,3.0847350966238767,2.7803501445966887,0.9194406105834801,0.90191718,0.5103722621179089
2026-08-29T15:48:21.091,AMAN_001,173,24.882961,62.483166,67.877808,43.87048,27.493086,24.371929,14.934997,19.085238,21.961536,13.462325,30.395704,18.350903,66.513077,70.176254,76.541008,71.841064,32.409466,31.509293,normal,6.0,e,3,2.518151341995125,2.1882386773345743,0.9385956167972576,0.72234746,0.43151971686583035
2026-08-29T15:48:33.441,AMAN_001,174,27.371258,64.348335,64.106819,0.0,28.940092,25.068272,14.934997,19.587481,21.961536,13.883022,25.329754,18.767967,65.730576,68.48526,74.149101,70.682335,31.186468,30.609028,normal,6.0,f,3,2.927350645667287,2.5949936209433297,0.9532458858475051,0.80801644,0.49075094493689686
2026-08-29T15:48:47.485,AMAN_001,175,30.688986,68.078674,64.106819,0.0,28.216589,24.371929,14.934997,19.085238,23.117407,14.30372,24.316565,19.185034,68.860603,69.330757,76.541008,72.999786,33.020966,34.210091,normal,6.5,g,3,3.1476886855981983,2.831838077525309,0.9537341925606476,0.89088076,0.5178038323603293
2026-08-29T15:49:03.453,AMAN_001,176,25.712395,58.752831,64.106819,0.0,27.493086,23.675589,15.449996,20.591967,20.805666,14.30372,29.382515,18.767967,64.948067,65.948769,72.554497,67.206154,31.797968,32.409557,normal,6.0,h,3,2.469307760309912,2.210431778752847,0.9262850342295069,0.7113110399999999,0.42351621768978104
2026-08-29T15:50:22.175,AMAN_002,177,28.200691,49.426983,56.564838,0.0,25.32258,20.193886,17.509996,26.116642,21.961536,26.92465,22.290184,20.436232,65.730576,69.330757,80.527519,76.475967,36.078465,36.910885,normal,7.5,a,3,3.612688117474437,2.948856165181873,0.9496872429799752,0.8688078400000001,0.5664134447339828
2026-08-29T15:50:39.327,AMAN_002,178,32.347851,50.359566,71.648796,0.0,26.046082,20.890226,14.934997,20.089724,20.805666,13.462325,21.276993,18.350903,61.035534,62.56678,73.351799,68.364883,32.409466,33.309826,normal,7.5,b,3,3.447468565004197,2.868615189836651,0.9320135921937522,0.7951708199999998,0.5503060896829275
2026-08-29T15:50:55.469,AMAN_002,179,63.036839,88.595535,76.362534,0.0,34.004608,25.764612,18.024996,24.609913,24.273277,15.986511,31.408895,20.853298,68.078094,68.48526,77.33831,71.841064,36.078465,36.910885,normal,8.0,c,3,2.4623051965676614,2.167477471755223,0.928919376578131,0.7333839799999998,0.4223502643263094
2026-08-29T15:51:11.026,AMAN_002,180,74.648888,62.483166,59.393078,0.0,32.557602,23.675589,11.329997,15.067293,18.493925,17.669302,28.369324,16.682638,67.295586,66.794266,70.16259,67.206154,30.574968,37.811153,normal,7.5,d,3,2.4731842488794413,2.372124280393752,0.9578629355240541,0.77852524,0.4241596459640836
2026-08-29T15:51:28.821,AMAN_002,181,46.448196,79.269691,79.190773,45.698418,34.728111,28.549974,13.389997,17.578508,25.429148,15.565813,33.435276,18.350903,74.33815,74.40374,80.527519,74.158516,32.409466,36.910885,normal,8.0,e,3,2.4084591051501696,2.2233442238238963,0.9209088732872954,0.8180574799999999,0.41322467448918965
2026-08-29T15:51:44.709,AMAN_002,182,102.849579,115.640488,97.102974,57.580006,42.686634,27.853634,15.449996,21.596453,28.896757,16.407209,38.501225,21.687429,73.555641,75.249237,82.122124,77.634697,33.632465,34.210091,normal,7.5,f,3,2.1329737604520997,1.910474845806894,0.9453565466284644,0.7010883199999999,0.36162895281336016
2026-08-29T15:52:03.967,AMAN_002,183,69.672295,98.853966,79.190773,0.0,37.62212,28.549974,18.539995,26.618885,30.052628,18.09,29.382515,22.104496,79.815697,78.631226,79.730217,72.999786,34.855465,38.711418,normal,8.0,g,3,2.713525028907488,2.7164342411007905,0.915584825815183,1.00866364,0.4614282537231078
2026-08-29T15:52:17.201,AMAN_002,184,34.006714,50.359566,56.564838,41.128574,26.046082,20.193886,15.449996,23.103182,23.117407,62.263252,27.356134,18.350903,60.253025,62.56678,70.959892,64.888702,33.020966,37.811153,normal,7.5,h,3,2.593928881204895,2.202540862484128,0.9144418209596737,0.6579378199999999,0.443506062429124
2026-08-29T15:53:06.948,AMAN_003,185,29.030123,51.292152,49.88965607,0.0,23.152073,18.801203,13.904997,31.139072,18.493925,26.503952,19.250612,15.43144,61.035534,66.794266,74.149101,68.364883,33.020966,36.01062,normal,7.5,a,3,3.8517768932349306,3.170574644289416,0.9219919440436717,0.8356984399999999,0.5877799980199084
2026-08-29T15:53:22.797,AMAN_003,186,40.64217,64.348335,62.221321,0.0,25.32258,19.497543,12.874997,18.582994,20.805666,13.883022,27.356134,14.597308,62.600548,67.639763,70.959892,66.047432,29.963469,37.811153,normal,7.5,b,3,2.593928881204895,2.288354235889386,0.9307711839850061,0.7048882800000001,0.443506062429124
2026-08-29T15:53:55.757,AMAN_003,188,77.137184,92.325874,71.648796,0.0,37.62212,29.942657,13.389997,22.098696,25.429148,30.71093,34.448463,16.682638,94.683327,95.541161,86.905937,78.793427,39.747459,55.816463,normal,8.0,d,3,2.5227805307945,2.748549318862407,0.9066517277580555,1.2046972800000002,0.4322667301501445
2026-08-29T15:54:11.396,AMAN_003,189,54.742516,90.460701,75.419785,38.386669,31.110598,22.979248,12.874997,19.085238,20.805666,13.041628,28.369324,15.014374,64.165558,69.330757,72.554497,68.364883,31.186468,34.210091,normal,8.0,e,3,2.5574973666988448,2.261792892282914,0.942255496271238,0.7159246800000001,0.43780713199442456
2026-08-29T15:54:24.857,AMAN_003,190,41.471603,56.887661,62.221321,0.0,28.216589,20.193886,18.024996,30.134586,26.585018,26.92465,29.382515,19.185034,63.383053,68.48526,82.122124,75.317245,36.078465,37.811153,normal,7.5,f,3,2.794930796451292,2.157168350916063,0.9171369682137096,0.6800107599999998,0.4729812565931668
2026-08-29T15:54:43.173,AMAN_003,191,466.140839,172.528152,78.248024,0.0,82.479263,29.246317,19.054995,33.148045,31.208498,120.740227,34.448463,24.189825,98.595863,83.704201,95.676262,82.2696,52.588947,189.055756,normal,7.0,g,3,2.777373092850879,2.8621257900168753,0.8598746406005451,1.2829480000000002,0.4705315941661668
2026-08-29T15:54:59.089,AMAN_003,192,47.27763,30.775291,49.965607,0.0,23.875576,16.015841,18.024996,33.148045,24.273277,46.276741,18.237423,18.350903,57.905506,60.875786,82.122124,70.682335,39.13596,88.226021,normal,7.5,h,3,4.5029431499487895,3.17509081458997,0.8606977383222895,0.7933616600000001,0.6365582203596216
2026-08-29T15:55:48.285,AMAN_004,193,72.160591,110.977562,73.534286,0.0,39.069122,26.460953,20.599995,50.224312,33.520241,47.118137,28.369324,21.270363,90.77079,92.159172,95.676262,82.2696,40.970459,51.315136,normal,7.5,a,3,3.3725240782881967,3.199609479729063,0.8598746406005451,1.24802932,0.5425983684257522
2026-08-29T15:56:03.368,AMAN_004,194,38.153873,60.617996,65.88049561,0.0,28.216589,23.675589,16.479996,26.618885,24.273277,21.034883,29.382515,18.350903,73.555641,73.558243,81.324821,72.999786,35.466965,45.91354,normal,7.5,b,3,2.7677955179141343,2.503380529753654,0.8976321881320601,0.8834625199999999,0.46918572142448434
2026-08-29T15:57:02.195,AMAN_004,196,47.27763,86.73037,74.477036,0.0,34.004608,27.157293,17.509996,36.161503,28.896757,29.448835,27.356134,20.019165,84.510735,84.549698,88.500542,78.793427,37.30146,42.312481,normal,7.5,d,3,3.2351248772487815,3.089278042987345,0.8903156558842706,1.14309202,0.5277589935551928
2026-08-29T15:57:18.190,AMAN_004,197,84.602074,121.235992,88.618248,0.0,40.516129,27.853634,18.024996,28.627857,30.052628,19.352093,35.461655,20.019165,83.728233,84.549698,87.703239,77.634697,35.466965,39.611683,normal,7.5,e,3,2.4731844655348243,2.361091420834301,0.8851975027743841,0.9653315600000001,0.424159661586713
2026-08-29T15:58:35.721,AMAN_004,199,60.548542,88.595535,67.877808,0.0,34.004608,21.586567,20.084995,47.21085,39.299591,45.014648,26.342943,20.436232,82.163216,84.549698,96.473564,81.110878,39.13596,47.714073,normal,7.0,g,3,3.662215242156033,3.1189827503393412,0.8407574700197176,1.11640546,0.5710194582378524
2026-08-29T15:58:52.789,AMAN_004,200,29.030123,69.94384,65.049561,0.0,29.663593,23.675589,20.599995,40.68169,33.520241,34.917904,31.408895,20.019165,70.425613,72.712746,87.703239,75.317245,36.078465,41.412212,normal,7.5,h,3,2.7923048893299525,2.2422180270213175,0.8587737154412604,0.7803343599999999,0.4726163270136418
2026-08-29T15:59:40.660,AMAN_005,201,34.006714,65.280922,61.278576,0.0,28.940092,22.282907,18.024996,29.1301,24.273277,20.193487,28.369324,18.350903,64.948067,66.794266,75.743706,67.206154,32.409466,34.210091,normal,7.0,a,3,2.6699148453749393,2.289375809809282,0.8872835602626097,0.7315748599999999,0.45502832306116503
2026-08-29T16:00:00.041,AMAN_005,202,40.64217,70.876427,62.221321,0.0,28.940092,22.979248,15.964996,23.103182,24.273277,15.986511,29.382515,17.933836,70.425613,70.176254,75.743706,67.206154,32.409466,38.711418,normal,7.0,b,3,2.5778487723570387,2.3968536740800865,0.8872835602626097,0.82086196,0.4410049761985665
2026-08-29T16:00:16.869,AMAN_005,203,72.990021,107.247231,72.591545,0.0,36.175114,26.460953,15.964996,24.609913,26.585018,16.827906,33.435276,18.350903,82.945724,85.395195,81.324821,74.158516,33.632465,40.511948,normal,7.0,c,3,2.432305229870024,2.4807840435401087,0.9118803579192191,0.9902089599999999,0.4173013275423314
2026-08-29T16:00:37.601,AMAN_005,204,33.177284,69.94384,65.049561,0.0,29.663593,22.979248,18.539995,36.663746,26.585018,29.028139,30.395704,18.350903,68.860603,70.176254,78.932915,68.364883,33.020966,36.01062,normal,7.0,d,3,2.59684358788216,2.2654708160499206,0.8661136401571335,0.76929798,0.44395700782088837
2026-08-29T16:01:06.849,AMAN_005,205,21.565233,52.224735,68.820549,0.0,26.769585,20.890226,19.569996,38.170475,26.585018,39.124882,28.369324,19.6021,61.818039,64.257774,79.730217,69.523605,34.243965,33.309826,normal,7.0,e,3,2.8104366849077245,2.179044421698444,0.8719855394366305,0.6689743,0.47512586800661183
2026-08-29T16:01:22.011,AMAN_005,206,22.394667,35.438213,65.99231,0.0,26.046082,19.497543,22.144995,43.192905,30.052628,45.435349,28.369324,22.104496,58.688011,60.875786,81.324821,70.682335,35.466965,34.210091,normal,7.0,f,3,2.866645406621107,2.068713033587606,0.8691359592250489,0.6063737400000001,0.4827558678946932
2026-08-29T16:01:43.952,AMAN_005,207,15.75921,27.977537,79.190773,0.0,26.769585,18.801203,25.749994,58.260201,33.520241,80.353256,30.395704,25.441023,63.383053,65.103271,88.500542,76.475967,41.581959,38.711418,normal,7.0,g,3,2.911612538530926,2.085262843307448,0.8641298305122436,0.6597469799999999,0.48870199916135293
2026-08-29T16:03:41.459,AMAN_005,208,14.929777,28.910122,67.877808,45.698418,25.32258,18.801203,26.779993,64.78936,33.520241,87.505112,28.369324,25.858089,61.818039,64.257774,86.108635,74.158516,42.193455,38.711418,normal,7.0,h,3,3.035271642259914,2.179044421698444,0.8612203339165306,0.6689743,0.5043705046863647
2026-08-29T16:04:34.432,AMAN_006,209,47.27763,45.696644,55.88622089,0.0,26.046082,19.497543,19.569996,38.170475,27.740889,30.290232,21.276993,18.350903,57.122997,58.339294,74.946404,64.888702,30.574968,33.309826,normal,7.0,a,3,3.5224135654819433,2.684729470593203,0.8658012910397553,0.7169200799999998,0.5577583736979921
2026-08-29T16:05:02.836,AMAN_006,210,40.64217,63.415752,65.99231,0.0,28.216589,21.586567,16.479996,27.623371,25.429148,84.980927,29.382515,18.350903,61.818039,62.56678,70.959892,62.571247,31.797968,81.924164,normal,7.0,b,3,2.415037237269431,2.1039049230792792,0.8817831653713388,0.64871048,0.4143549482169639
2026-08-29T16:05:24.037,AMAN_006,211,40.64217,70.876427,66.935059,0.0,30.387096,25.068272,15.964996,24.10767,26.585018,16.827906,31.408895,17.516769,69.643105,68.48526,73.351799,66.047432,30.574968,36.01062,normal,7.0,c,3,2.3353822427111037,2.217304455535779,0.9004199473798935,0.7646842,0.40036867258929454
2026-08-29T16:05:40.275,AMAN_006,212,54.742516,92.325874,69.763298,0.0,31.834101,22.979248,13.904997,21.09421,24.273277,13.883022,32.422085,17.933836,71.208122,74.40374,74.946404,67.206154,30.574968,34.210091,normal,7.0,d,3,2.3115842452500366,2.1962837996742652,0.896722743799323,0.77572074,0.39605954629206463
2026-08-29T16:05:54.654,AMAN_006,213,25.712395,55.022491,59.393078,0.0,26.769585,20.890226,17.509996,30.636829,26.585018,23.559069,30.395704,17.516769,65.730576,67.639763,73.351799,64.888702,30.574968,35.110355,normal,7.0,e,3,2.413228358445536,2.1624948833246687,0.8846230636247838,0.7066974400000001,0.4140445756998532
2026-08-29T16:06:07.394,AMAN_006,214,80.45491,49.426983,54.679344,0.0,27.493086,19.497543,17.509996,33.148045,26.585018,114.429764,27.356134,18.767967,67.295586,60.030289,74.149101,63.729973,34.855465,156.646194,normal,7.0,f,3,2.7105099680715234,2.459980690261025,0.8594839795179742,0.7987890400000001,0.46099063156785647
2026-08-29T16:06:24.941,AMAN_006,215,34.836147,70.876427,65.8899231,0.0,31.110598,24.371929,16.479996,31.641315,25.429148,27.766045,23.303373,17.933836,69.643105,69.330757,75.743706,67.206154,31.186468,36.01062,normal,7.0,g,3,3.2503309068902144,2.9885405479539173,0.8872835602626097,0.9267946400000001,0.5294485030246573
2026-08-29T16:06:47.540,AMAN_006,216,17.418074,45.696644,58.450333,0.0,23.152073,19.497543,17.509996,27.623371,23.117407,18.09,27.356134,17.933836,53.99297,57.493797,70.16259,63.729973,29.351971,27.908232,normal,7.0,h,3,2.5647836186269526,1.9737054315842173,0.9083182920815364,0.5327367199999999,0.4389562317328689
2026-08-29T16:07:55.454,AMAN_007,218,25.712395,50.359566,56.564838,0.0,24.599077,20.193886,14.934997,21.596453,21.961536,15.145116,28.369324,17.516769,61.035534,65.948769,71.757195,66.047432,29.963469,31.509293,normal,7.0,b,3,2.529393005842153,2.1514616451693933,0.9204292725726985,0.6533242,0.4333304213511685
2026-08-29T16:08:40.023,AMAN_007,219,21.565233,49.426983,51.851101,0.0,23.152073,18.801203,16.479996,28.627857,24.273277,20.193487,27.356134,17.099705,57.905506,63.412277,74.946404,64.888702,29.963469,31.509293,normal,7.0,c,3,2.7396552672043253,2.116727635298308,0.8658012910397553,0.61098744,0.46519144371653387
2026-08-29T16:09:46.242,AMAN_007,220,23.224098,57.820244,62.221321,0.0,25.32258,22.979248,12.874997,17.578508,19.649796,13.462325,27.356134,15.848506,57.905506,60.875786,66.176079,62.571247,27.517471,28.808496,normal,7.0,d,3,2.4190572691823817,2.116727635298308,0.9455265178937969,0.61098744,0.4150435406629863
2026-08-29T16:10:14.616,AMAN_007,221,19.90637,48.4944,59.393078,0.0,23.152073,20.193886,15.449996,22.600939,20.805666,13.462325,20.263803,17.099705,53.99297,56.6483,66.176079,60.253796,28.740471,28.808496,normal,8.0,e,3,3.2657268896036498,2.664501986866934,0.9105070564082444,0.6745833400000001,0.5311468459493217
2026-08-29T16:10:57.909,AMAN_007,222,15.75921,32.640461,72.591545,0.0,23.152073,17.408522,16.479996,24.10767,21.961536,14.724418,25.329754,17.099705,49.297932,51.575317,64.581474,57.93634,28.128971,27.007965,normal,7.0,f,3,2.5496279396839228,1.9462452157074974,0.8971045013459276,0.47936356,0.436560777864053
2026-08-29T16:11:30.440,AMAN_007,223,25.712395,57.820244,70.706047,0.0,26.769585,20.193886,16.479996,22.098696,23.117407,16.827906,22.290184,17.516769,55.557983,58.339294,66.973381,60.253796,28.128971,27.007965,normal,7.0,g,3,3.004611848600331,2.492485395147301,0.8996676904115546,0.66535598,0.5005759292074063
2026-08-29T16:11:50.262,AMAN_007,224,26.541826,55.955074,79.190773,0.0,25.32258,19.497543,15.964996,22.600939,23.117407,14.30372,21.276993,17.933836,56.340492,58.339294,68.567986,61.412521,28.740471,29.708761,normal,7.0,h,3,3.2226336575691605,2.6479524395423546,0.8956440990341907,0.7012699799999998,0.5263620545381779
2026-08-29T16:12:49.813,AMAN_008,225,19.076937,41.966305,54.679344,0.0,23.152073,18.801203,17.509996,25.614399,21.961536,15.986511,25.329754,17.516769,52.427956,55.802803,66.973381,60.253796,28.128971,27.908232,normal,8.0,a,3,2.6440586260495755,2.0698162051569056,0.8996676904115546,0.54196404,0.45116151784427283
2026-08-29T16:13:05.360,AMAN_008,226,16.588642,38.23597,53.736595,0.0,20.981565,16.712181,16.994995,24.609913,20.805666,16.827906,24.316565,16.265572,49.297932,52.420815,63.784176,57.93634,26.905972,26.1077,normal,7.5,b,3,2.623074014329732,2.027338636300548,0.9083182467829878,0.49962734000000003,0.4479826851873261
2026-08-29T16:13:38.019,AMAN_008,227,30.688986,57.820244,55.622089,0.0,23.875576,19.497543,15.449996,21.09421,20.805666,12.62093,25.329754,15.43144,56.340492,59.184792,63.784176,59.095066,26.905972,27.908232,normal,7.5,c,3,2.5181512153054406,2.2242801788441455,0.9264845991763538,0.62021476,0.4315197150973237
2026-08-29T16:14:09.569,AMAN_008,228,19.90637,41.033722,51.851101,0.0,20.981565,17.408522,14.934997,21.09421,19.649796,19.352093,24.316565,15.014374,49.297932,52.420815,59.797665,55.618889,25.682974,27.007965,normal,7.5,d,3,2.459131888434124,2.027338636300548,0.9301179184642212,0.49962734000000003,0.4218203719132455
2026-08-29T16:14:33.412,AMAN_008,229,26.541826,51.292152,56.564838,0.0,23.152073,19.497543,14.419996,19.085238,19.649796,12.62093,18.237423,15.43144,53.99297,55.802803,60.594967,56.777615,26.294474,27.007965,normal,7.5,e,3,3.322560088363313,2.960557552151117,0.9370020059583486,0.71511094,0.5373113592888202
2026-08-29T16:14:57.446,AMAN_008,230,38.153873,57.820244,55.622089,34.730797,24.599077,19.497543,13.389997,17.578508,18.493925,10.938139,24.316565,15.014374,55.557983,56.6483,59.000362,55.618889,26.294474,27.908232,normal,7.5,f,3,2.426343430355632,2.2847783045104006,0.9426870901763127,0.62482836,0.41628747105765534
2026-08-29T16:15:20.518,AMAN_008,231,33.177284,58.752831,60.88335827,0.0,24.599077,18.801203,13.904997,18.080751,18.493925,11.358837,24.316565,15.014374,52.427956,54.111809,59.000362,55.618889,25.682974,26.1077,normal,7.5,g,3,2.426343430355632,2.1560584087191557,0.9426870901763127,0.56222782,0.41628747105765534
2026-08-29T16:15:50.174,AMAN_008,232,20.735802,43.831474,59.393078,0.0,22.42857,18.104862,13.904997,17.578508,18.493925,12.62093,19.250612,15.848506,50.862942,53.266312,59.000362,55.618889,26.294474,26.1077,normal,7.5,h,3,3.064854839495576,2.6421453810687257,0.9426870901763127,0.6322465999999999,0.5079776376997381
2026-08-29T16:16:31.549,AMAN_009,233,21.565233,48.4944,58.450333,0.0,23.875576,18.104862,16.479996,22.600939,23.117407,12.62093,20.263803,16.682638,53.99297,59.184792,68.567986,62.571247,27.517471,26.1077,normal,7.0,a,3,3.3837652370755698,2.664501986866934,0.9125430324666335,0.6745833400000001,0.5437713019861278
2026-08-29T16:16:57.721,AMAN_009,234,37.324444,64.348335,66.935059,0.0,28.216589,22.282907,14.419996,20.089724,24.273277,14.30372,33.435276,19.185034,75.120659,78.631226,78.932915,74.158516,34.243965,38.711418,normal,7.0,b,3,2.3607668557104606,2.246747911772012,0.9395130865858576,0.8337076600000001,0.40489781446265205
2026-08-29T16:17:22.465,AMAN_009,235,53.083652,79.269691,68.820549,0.0,29.663593,21.586567,13.904997,19.085238,23.117407,13.041628,32.422085,17.933836,75.90316,77.785728,77.33831,71.841064,31.797968,39.611683,normal,6.5,c,3,2.3853581947742732,2.34109362766348,0.928919376578131,0.8696214999999999,0.40922065657465456
2026-08-29T16:17:42.070,AMAN_009,236,45.618763,73.674179,65.049561,0.0,28.940092,20.890226,15.964996,22.600939,24.273277,13.041628,30.395704,17.099705,71.208122,76.094734,77.33831,69.523605,31.797968,36.01062,normal,6.5,d,3,2.5443820796576784,2.342702724469641,0.8989541665761552,0.8162483600000001,0.4357268415036647
2026-08-29T16:17:57.435,AMAN_009,237,23.224098,48.4944,57.507584,0.0,24.599077,20.193886,17.509996,25.112156,23.117407,14.30372,29.382515,18.350903,66.513077,71.867249,78.932915,71.841064,33.632465,35.110355,normal,7.0,e,3,2.6863897844041653,2.263695070454292,0.9101533232171493,0.74261124,0.4574638666472665
2026-08-29T16:18:21.987,AMAN_009,238,18.247505,38.23597,56.564838,0.0,22.42857,17.408522,17.509996,25.614399,23.117407,15.565813,27.356134,17.933836,55.557983,60.030289,72.554497,63.729973,29.351971,29.708761,normal,7.0,f,3,2.652219442915639,2.0309142618930505,0.878373730800762,0.56403698,0.45238787928505036
2026-08-29T16:18:41.045,AMAN_009,239,16.588642,31.707876,54.679344,0.0,23.152073,16.712181,20.599995,32.645802,27.740889,20.193487,27.356134,19.6021,54.775478,59.184792,78.135612,68.364883,31.797968,29.708761,normal,6.5,g,3,2.8562363175160943,2.002309901570923,0.8749515425883473,0.54838688,0.4813596808455819
2026-08-29T16:19:00.559,AMAN_009,240,16.588642,34.50563,62.221321,40.214607,23.152073,18.104862,19.054995,28.125614,25.429148,15.986511,28.369324,20.019165,57.905506,61.721283,78.135612,70.682335,33.020966,30.609028,normal,6.5,h,3,2.7542279279450126,2.041130257058555,0.9046108956552492,0.5907236400000001,0.467267388690099
2026-08-29T16:19:37.102,AMAN_010,241,24.05353,55.955074,59.88393078,0.0,25.32258,20.890226,16.479996,24.609913,20.805666,14.30372,21.276993,18.350903,64.948067,70.176254,78.135612,72.999786,33.632465,35.110355,normal,7.0,a,3,3.672303472439234,3.0525007210836974,0.9342702359238915,0.8734214799999998,0.571945713328233
2026-08-29T16:20:18.746,AMAN_010,242,35.665581,74.606766,70.70886047,0.0,29.663593,25.068272,15.449996,21.596453,23.117407,13.041628,31.408895,17.933836,73.555641,76.094734,75.743706,70.682335,33.632465,37.811153,normal,7.0,b,3,2.41153602776028,2.341872185611055,0.9331775457121748,0.8429349199999998,0.41375390283303504
2026-08-29T16:20:46.208,AMAN_010,243,43.130466,77.404518,81.076271,0.0,33.281105,26.460953,16.994995,25.614399,27.740889,24.400465,37.488037,20.436232,80.598206,86.240692,83.716728,76.475967,37.91296,43.212746,normal,7.0,c,3,2.233157891634099,2.149970789355871,0.913508682098913,0.8622033800000001,0.38140981656869544
2026-08-29T16:22:17.585,AMAN_010,244,21.565233,46.62923,74.47887036,0.0,27.493086,21.586567,19.569996,31.139072,25.429148,21.45558,30.395704,20.436232,61.818039,65.948769,80.527519,72.999786,36.078465,36.01062,normal,7.0,d,3,2.6493050632072666,2.0337748604951345,0.9065196325594443,0.6284467,0.4519505395231313
2026-08-29T16:22:35.215,AMAN_010,245,22.394667,48.4944,63.16407,0.0,24.599077,20.890226,18.024996,27.121128,23.117407,15.145116,22.290184,20.019165,61.035534,65.103271,77.33831,70.682335,34.243965,34.210091,normal,7.0,e,3,3.469611345688602,2.738223543500788,0.9139367780422433,0.774907,0.55253390134213
2026-08-29T16:22:48.490,AMAN_010,246,27.371258,39.168552,63.1688407,38.386669,23.152073,18.104862,17.509996,27.623371,21.961536,19.352093,26.342943,19.185034,57.905506,61.721283,77.33831,70.682335,34.855465,41.412212,normal,7.0,f,3,2.9358253799412695,2.19814027683229,0.9139367780422433,0.63125126,0.49184747103244675
