timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-09-03T19:50:12.952,BOSOK_27,36,12.441481,26.112368,48.080112,0.0,18.087557,14.623158,15.964996,24.10767,18.493925,18.510696,17.224232,17.933836,48.515423,55.802803,68.567986,64.888702,31.186468,28.808496,,,,,
2026-09-03T19:50:27.834,BOSOK_27,37,19.90637,41.033722,59.393078,0.0,20.981565,16.015841,11.329997,15.067293,15.026314,10.938139,22.290184,14.180243,49.297932,61.721283,66.973381,67.206154,28.740471,27.908232,,,,,
2026-09-03T19:50:42.787,BOSOK_27,38,16.588642,32.640461,56.564838,0.0,20.258064,16.712181,12.359997,16.574022,16.182184,10.938139,23.303373,14.180243,50.080437,60.875786,68.567986,68.364883,28.740471,27.908232,,,,,
2026-09-03T19:50:56.676,BOSOK_27,39,39.81274,57.820244,65.99231,0.0,26.769585,18.801203,13.389997,17.076265,18.493925,11.779534,26.342943,16.265572,56.340492,67.639763,73.351799,72.999786,30.574968,29.708761,,,,,
2026-09-03T19:51:09.370,BOSOK_27,40,34.836147,40.101135,48.080112,31.074923,20.258064,14.623158,11.844997,16.071779,17.338055,11.358837,24.316565,14.597308,48.515423,58.339294,65.378777,64.888702,28.128971,27.908232,,,,,
2026-09-03T19:52:05.931,BOSOK_28,41,34.006714,52.224735,66.935059,0.0,28.216589,20.890226,21.629995,33.148045,27.740889,20.614185,32.422085,22.938627,70.425613,80.32222,92.487053,89.221962,40.358959,39.611683,,,,,
2026-09-03T19:52:36.660,BOSOK_28,42,17.418074,38.23597,56.564838,0.0,20.981565,16.712181,14.934997,19.085238,19.649796,12.62093,19.250612,17.099705,52.427956,60.875786,70.959892,70.682335,29.351971,28.808496,,,,,
2026-09-03T19:53:03.561,BOSOK_28,43,15.75921,35.438213,49.965607,0.0,18.81106,16.015841,13.389997,18.080751,17.338055,10.517442,18.237423,14.597308,50.862942,60.875786,69.365288,70.682335,28.128971,27.908232,,,,,
2026-09-03T19:53:21.270,BOSOK_28,44,24.05353,47.561813,52.79385,31.988892,21.705069,18.104862,12.359997,16.574022,16.182184,10.096744,24.316565,15.014374,57.122997,65.948769,74.149101,74.158516,30.574968,30.609028,,,,,
2026-09-03T19:53:36.304,BOSOK_28,45,19.076937,35.438213,50.908356,0.0,20.981565,16.712181,19.569996,31.641315,23.117407,18.09,26.342943,18.767967,55.557983,64.257774,82.122124,76.475967,34.855465,32.409557,,,,,
2026-09-03T19:53:50.521,BOSOK_28,46,13.270913,29.842707,44.309124,0.0,17.364056,13.926817,15.449996,22.600939,17.338055,12.62093,23.303373,16.265572,46.950409,52.420815,63.784176,61.412521,28.740471,27.007965,,,,,
2026-09-03T19:54:08.745,BOSOK_28,47,18.247505,35.438213,50.908356,0.0,21.705069,17.408522,16.479996,24.10767,21.961536,13.883022,30.395704,22.938627,75.120659,87.086189,103.649284,104.285416,42.193455,41.412212,,,,,
2026-09-03T19:54:27.128,BOSOK_28,48,15.75921,35.438213,59.393078,0.0,19.534561,16.712181,13.904997,17.076265,18.493925,10.938139,20.263803,17.933836,52.427956,61.721283,77.33831,78.793427,29.963469,28.808496,,,,,
2026-09-03T19:56:34.791,BOSOK_29,49,56.401382,80.202271,122.557152,0.0,51.36866,63.36702,78.794983,84.879082,159.510101,42.91116,190.479752,111.356606,179.976562,195.309814,208.893173,249.126266,72.768425,96.328407,,,,,
2026-09-03T19:57:08.453,BOSOK_29,50,110.314468,129.629257,105.5877,0.0,36.175114,20.193886,9.269998,13.560564,18.493925,11.779534,29.382515,13.34611,70.425613,67.639763,66.176079,66.047432,29.963469,56.716728,,,,,
2026-09-03T19:57:19.348,BOSOK_29,51,141.832886,161.337128,122.557152,0.0,49.198154,25.068272,11.844997,17.076265,23.117407,13.462325,25.329754,17.516769,92.335808,85.395195,82.919426,81.110878,35.466965,63.91885,,,,,
2026-09-03T19:57:52.602,BOSOK_29,52,131.050262,150.146118,120.671654,0.0,45.580643,25.764612,11.844997,16.071779,23.117407,12.62093,31.408895,16.682638,97.030846,87.931686,81.324821,78.793427,34.855465,61.218056,,,,,
2026-09-03T19:58:31.807,BOSOK_29,53,16.588642,37.303383,70.706047,0.0,19.534561,16.015841,11.844997,15.067293,16.182184,9.255348,17.224232,13.763176,47.732918,59.184792,62.189571,63.729973,25.682974,25.207434,,,,,
2026-09-03T19:59:24.278,BOSOK_29,54,19.90637,41.966305,63.16407,31.074923,19.534561,14.623158,10.814998,13.560564,15.026314,9.255348,22.290184,12.511978,45.385395,54.957306,58.20306,60.253796,24.459974,24.307169,,,,,
2026-09-03T19:59:35.730,BOSOK_29,55,41.471603,63.415752,74.477036,0.0,23.875576,17.408522,10.299997,13.560564,16.182184,9.676046,23.303373,13.34611,52.427956,60.875786,63.784176,64.888702,26.905972,29.708761,,,,,
2026-09-03T20:00:17.957,BOSOK_29,56,25.712395,46.62923,61.278576,0.0,19.534561,14.623158,10.299997,12.556078,16.182184,9.255348,22.290184,11.677847,39.12534,45.656837,46.243526,46.349072,20.17948,21.606373,,,,,
2026-09-03T20:02:24.606,BOSOK_30,57,10.782617,19.584276,43.366375,0.0,15.193548,11.141454,10.299997,13.560564,13.870444,9.255348,23.303373,17.933836,50.862942,61.721283,77.33831,68.364883,26.905972,23.406904,,,,,
2026-09-03T20:03:04.595,BOSOK_30,58,13.270913,27.977537,47.137363,0.0,17.364056,13.230476,9.269998,12.053835,16.182184,10.938139,27.356134,15.848506,47.732918,58.339294,70.16259,63.729973,24.459974,22.506638,,,,,
2026-09-03T20:03:45.681,BOSOK_30,59,10.782617,23.314615,39.595387,0.0,14.470046,12.534136,9.784998,12.053835,17.338055,10.938139,27.356134,17.099705,50.080437,60.875786,68.567986,64.888702,22.013977,20.706106,,,,,
2026-09-03T20:04:28.120,BOSOK_30,60,11.612049,26.112368,39.595387,0.0,15.193548,14.623158,9.269998,12.053835,17.338055,10.096744,30.395704,18.350903,58.688011,71.021751,85.311333,74.158516,26.294474,23.406904,,,,,
2026-09-03T20:05:11.738,BOSOK_30,61,9.953185,18.651691,43.366375,0.0,15.193548,11.141454,9.269998,12.053835,15.026314,10.096744,28.369324,19.6021,53.99297,66.794266,83.716728,67.206154,26.905972,22.506638,,,,,
2026-09-03T20:06:19.398,BOSOK_30,62,7.464889,17.719107,35.824398,0.0,13.023041,9.748772,10.814998,14.062807,15.026314,10.096744,22.290184,13.763176,33.647793,36.356373,50.230038,44.03162,18.34498,15.304514,,,,,
2026-09-03T20:07:03.474,BOSOK_30,63,9.123753,21.449446,42.42363,0.0,15.91705,11.837794,9.784998,12.556078,16.182184,10.938139,28.369324,15.848506,44.60289,51.575317,62.189571,57.93634,20.790979,18.00531,,,,,
2026-09-03T20:07:48.974,BOSOK_30,64,8.294321,18.651691,36.767143,0.0,13.746543,11.141454,9.784998,12.053835,16.182184,10.096744,23.303373,15.43144,39.907848,44.81134,57.405758,47.507801,18.34498,15.304514,,,,,
2026-09-03T20:09:29.524,BOSOK_31,65,9.123753,17.719107,55.622089,0.0,15.91705,10.445113,13.389997,18.582994,19.649796,13.041628,27.356134,20.853298,46.167904,49.038826,66.973381,55.618889,24.459974,19.805841,,,,,
2026-09-03T20:10:20.739,BOSOK_31,66,9.123753,16.786522,42.42363,0.0,15.193548,11.141454,13.904997,21.09421,18.493925,16.407209,27.356134,19.6021,45.385395,49.038826,65.378777,54.460159,23.236977,19.805841,,,,,
2026-09-03T20:11:10.406,BOSOK_31,67,9.123753,18.651691,38.652637,0.0,13.746543,9.748772,9.784998,12.556078,16.182184,11.358837,22.290184,17.933836,42.255367,47.347832,63.784176,53.301434,20.790979,17.105045,,,,,
2026-09-03T20:11:21.546,BOSOK_31,68,10.782617,23.314615,38.652637,0.0,14.470046,11.141454,8.754998,11.551591,15.026314,12.62093,27.356134,15.43144,40.690353,49.038826,63.784176,56.777615,21.402477,19.805841,,,,,
2026-09-03T20:11:44.026,BOSOK_31,69,10.782617,25.179783,45.251869,0.0,15.193548,11.141454,7.724998,10.044862,13.870444,11.779534,26.342943,14.180243,38.342834,45.656837,59.000362,53.301434,19.56798,18.00531,,,,,
2026-09-03T20:12:23.169,BOSOK_31,70,14.100346,32.640461,57.507584,0.0,19.534561,13.926817,9.269998,12.053835,17.338055,13.883022,22.290184,15.848506,45.385395,50.72982,61.392269,56.777615,22.013977,20.706106,,,,,
2026-09-03T20:12:57.657,BOSOK_31,71,14.100346,34.50563,56.564838,0.0,18.81106,13.926817,10.299997,12.556078,17.338055,11.779534,26.342943,17.099705,45.385395,50.72982,62.986874,56.777615,22.013977,20.706106,,,,,
2026-09-03T20:13:10.678,BOSOK_31,72,10.782617,27.044952,51.851101,0.0,16.640553,13.230476,8.754998,11.049348,13.870444,9.676046,24.316565,15.014374,42.255367,46.502335,59.000362,52.142708,20.17948,18.00531,,,,,
