timestamp,fruit_id,scan_no,nm410,nm435,nm460,nm485,nm510,nm535,nm560,nm585,nm610,nm645,nm680,nm705,nm730,nm760,nm810,nm860,nm900,nm940,label,diameter_cm,rotasi_sensor,rotasi_buah,jarak_cm
2026-08-28T18:02:15.362,BOSOK_010,81,9.123753,25.179783,67.877808,0.0,20.981565,16.712181,12.874997,14.56505,20.805666,13.462325,25.329754,12.929045,30.517767,32.128887,39.865108,40.555439,17.121983,16.204779,,,,,
2026-08-28T18:02:26.960,BOSOK_010,82,7.464889,17.719107,87.675499,0.0,20.258064,15.319499,14.419996,17.578508,23.117407,14.724418,22.290184,15.014374,31.300274,32.974384,43.85162,42.87289,18.95648,16.204779,,,,,
2026-08-29T14:20:19.415,JAMBU_011,83,14.100346,33.573044,54.679344,0.0,20.258064,15.319499,14.419996,18.080751,18.493925,13.883022,26.342943,15.43144,43.037876,47.347832,52.621944,52.142708,23.848475,23.406904,,,,,
2026-08-29T14:21:08.719,JAMBU_011,84,14.929777,34.50563,59.393078,0.0,18.81106,16.015841,11.844997,16.071779,17.338055,10.517442,25.329754,13.763176,43.820381,49.038826,51.824642,50.983978,22.013977,21.606373,,,,,
2026-08-29T14:21:59.597,JAMBU_011,85,110.314468,160.404541,167.809021,0.0,50.645161,36.209724,12.359997,17.076265,27.740889,13.883022,39.514416,17.516769,93.900818,93.850166,79.730217,75.317245,33.020966,57.616993,,,,,
2026-08-29T14:22:21.008,JAMBU_011,86,137.68573,195.842758,212.118149,0.0,65.115204,31.335339,12.874997,17.578508,25.429148,14.724418,36.474846,17.516769,115.811012,99.768646,82.919426,78.793427,36.078465,101.730003,,,,,
2026-08-29T14:22:45.788,JAMBU_011,87,20.735802,44.764061,69.763298,0.0,19.534561,16.015841,11.844997,14.56505,15.026314,10.517442,21.276993,12.929045,43.037876,51.575317,54.216549,52.142708,23.848475,26.1077,,,,,
2026-08-29T14:23:35.693,JAMBU_011,88,12.441481,27.977537,68.820549,0.0,19.534561,18.104862,12.874997,17.076265,17.338055,9.676046,24.316565,13.763176,44.60289,49.884323,56.608456,55.618889,23.848475,22.506638,,,,,
2026-08-29T14:23:55.445,JAMBU_011,89,13.270913,29.842707,70.706047,0.0,23.875576,20.193886,21.629995,34.152531,21.961536,18.09,26.342943,20.019165,52.427956,56.6483,66.176079,64.888702,30.574968,27.908232,,,,,
2026-08-29T14:24:15.540,JAMBU_011,90,16.588642,40.101135,74.477036,0.0,26.769585,23.675589,17.509996,23.103182,24.273277,15.986511,24.316565,20.436232,59.47052,61.721283,67.770683,64.888702,29.963469,28.808496,,,,,
2026-08-29T14:25:47.134,JAMBU_012,91,43.9599,81.134857,92.389236,0.0,31.110598,25.764612,14.419996,18.582994,21.961536,11.779534,31.408895,18.350903,81.380707,87.931686,89.297844,82.2696,35.466965,36.01062,,,,,
2026-08-29T14:26:27.313,JAMBU_012,92,73.819458,124.966331,143.297592,0.0,38.345619,27.853634,14.419996,19.587481,23.117407,12.62093,27.356134,18.767967,95.465836,99.768646,90.892448,81.110878,36.68996,48.614338,,,,,
2026-08-29T14:27:20.659,JAMBU_012,93,90.408096,148.280945,173.4655,0.0,42.686634,27.157293,13.389997,18.080751,23.117407,12.62093,33.435276,19.185034,95.465836,98.077652,92.487053,79.952148,36.078465,56.716728,,,,,
2026-08-29T14:27:56.906,JAMBU_012,94,48.107059,83.000031,100.873962,0.0,30.387096,22.979248,13.904997,18.080751,21.961536,11.358837,30.395704,17.099705,78.250679,82.013206,82.122124,72.999786,32.409466,39.611683,,,,,
2026-08-29T14:28:16.445,JAMBU_012,95,47.27763,88.595535,116.900665,34.730797,29.663593,22.282907,13.904997,17.578508,21.961536,10.938139,31.408895,17.933836,68.078094,72.712746,75.743706,66.047432,28.740471,29.708761,,,,,
2026-08-29T14:28:36.215,JAMBU_012,96,38.983307,78.337105,111.244179,0.0,29.663593,23.675589,15.964996,21.596453,24.273277,12.62093,28.369324,20.436232,75.90316,77.785728,78.932915,66.047432,31.797968,36.01062,,,,,
2026-08-29T14:29:01.231,JAMBU_012,97,34.836147,63.415752,87.675499,0.0,26.769585,20.890226,15.964996,20.089724,25.429148,13.041628,32.422085,19.185034,69.643105,75.249237,78.135612,66.047432,29.351971,36.01062,,,,,
2026-08-29T14:29:17.152,JAMBU_012,98,14.100346,29.842707,54.679344,34.730797,21.705069,16.712181,22.144995,42.690662,24.273277,22.296976,26.342943,20.019165,55.557983,61.721283,79.730217,64.888702,29.963469,26.1077,,,,,
2026-08-29T14:30:14.866,JAMBU_013,99,14.100346,30.775291,74.477036,0.0,22.42857,16.712181,18.024996,24.10767,24.273277,15.565813,32.422085,21.687429,53.210464,60.030289,82.919426,63.729973,27.517471,25.207434,,,,,
2026-08-29T14:30:39.424,JAMBU_013,100,25.712395,52.224735,86.73275,0.0,28.216589,22.282907,19.569996,28.627857,30.052628,17.248604,34.448463,25.023956,66.513077,72.712746,89.297844,70.682335,30.574968,27.007965,,,,,
2026-08-29T14:31:01.645,JAMBU_013,101,53.083652,83.93261,105.5877,0.0,34.728111,25.764612,20.084995,27.121128,32.364368,18.510696,39.514416,24.606892,77.468178,83.704201,90.892448,78.793427,34.855465,42.312481,,,,,
2026-08-29T14:31:23.705,JAMBU_013,102,18.247505,39.168552,79.190773,0.0,25.32258,20.193886,20.084995,34.152531,25.429148,25.241859,31.408895,21.687429,57.122997,64.257774,83.716728,70.682335,30.574968,27.908232,,,,,
2026-08-29T14:31:42.105,JAMBU_013,103,29.030123,41.966305,65.99231,0.0,25.32258,17.408522,22.144995,38.672718,24.273277,26.503952,30.395704,20.853298,59.47052,69.330757,87.703239,72.999786,33.632465,45.013275,,,,,
2026-08-29T14:31:59.482,JAMBU_013,104,23.224098,49.426983,83.90451,0.0,28.216589,22.979248,19.569996,34.654774,26.585018,19.352093,26.342943,21.687429,65.730576,73.558243,86.108635,72.999786,32.409466,29.708761,,,,,
